entry_type,meta_layer,issuer,issuer_type,governance_layer,geographic_scope,status,mandate,sector_applicability,standard_id,name_full,name_short,year_published,year_first,domain,sub_domain,sigma_id,why_it_matters,key_outputs,official_url,data_source,notes
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 5976,Y.1541-QOSM: Model for Networks Using Y.1541 Quality-of-Service Classes,RFC 5976,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC5976-2010,Core internet protocol standard,RFC 5976,https://www.rfc-editor.org/rfc/rfc5976.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 5977,RMD-QOSM: The NSIS Quality-of-Service Model for Resource Management in Diffserv,RFC 5977,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC5977-2010,Core internet protocol standard,RFC 5977,https://www.rfc-editor.org/rfc/rfc5977.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 5978,Using and Extending the NSIS Protocol Family,RFC 5978,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC5978-2010,Core internet protocol standard,RFC 5978,https://www.rfc-editor.org/rfc/rfc5978.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 5979,NSIS Operation over IP Tunnels,RFC 5979,2011,2011,Information Technology,Internet Standards,DG-IETF-RFC5979-2011,Core internet protocol standard,RFC 5979,https://www.rfc-editor.org/rfc/rfc5979.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 5980,NSIS Protocol Operation in Mobile Environments,RFC 5980,2011,2011,Information Technology,Internet Standards,DG-IETF-RFC5980-2011,Core internet protocol standard,RFC 5980,https://www.rfc-editor.org/rfc/rfc5980.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 5981,Authorization for NSIS Signaling Layer Protocols,RFC 5981,2011,2011,Information Technology,Internet Standards,DG-IETF-RFC5981-2011,Core internet protocol standard,RFC 5981,https://www.rfc-editor.org/rfc/rfc5981.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 5982,IP Flow Information Export (IPFIX) Mediation: Problem Statement,RFC 5982,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC5982-2010,Core internet protocol standard,RFC 5982,https://www.rfc-editor.org/rfc/rfc5982.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 5983,Mailing Lists and Internationalized Email Addresses,RFC 5983,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC5983-2010,Core internet protocol standard,RFC 5983,https://www.rfc-editor.org/rfc/rfc5983.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 5984,Increasing Throughput in IP Networks with ESP-Based Forwarding: ESPBasedForwarding,RFC 5984,2011,2011,Information Technology,Internet Standards,DG-IETF-RFC5984-2011,Core internet protocol standard,RFC 5984,https://www.rfc-editor.org/rfc/rfc5984.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 5985,HTTP-Enabled Location Delivery (HELD),RFC 5985,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC5985-2010,Core internet protocol standard,RFC 5985,https://www.rfc-editor.org/rfc/rfc5985.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 5986,Discovering the Local Location Information Server (LIS),RFC 5986,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC5986-2010,Core internet protocol standard,RFC 5986,https://www.rfc-editor.org/rfc/rfc5986.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 5987,Character Set and Language Encoding for Hypertext Transfer Protocol (HTTP) Header Field Parameters,RFC 5987,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC5987-2010,Core internet protocol standard,RFC 5987,https://www.rfc-editor.org/rfc/rfc5987.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 5988,Web Linking,RFC 5988,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC5988-2010,Core internet protocol standard,RFC 5988,https://www.rfc-editor.org/rfc/rfc5988.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 5989,A SIP Event Package for Subscribing to Changes to an HTTP Resource,RFC 5989,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC5989-2010,Core internet protocol standard,RFC 5989,https://www.rfc-editor.org/rfc/rfc5989.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 5990,Use of the RSA-KEM Key Transport Algorithm in the Cryptographic Message Syntax (CMS),RFC 5990,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC5990-2010,Core internet protocol standard,RFC 5990,https://www.rfc-editor.org/rfc/rfc5990.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 5991,Teredo Security Updates,RFC 5991,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC5991-2010,Core internet protocol standard,RFC 5991,https://www.rfc-editor.org/rfc/rfc5991.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 5992,Internationalized Domain Names Registration and Administration Guidelines for European Languages Using Cyrillic,RFC 5992,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC5992-2010,Core internet protocol standard,RFC 5992,https://www.rfc-editor.org/rfc/rfc5992.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 5993,RTP Payload Format for Global System for Mobile Communications Half Rate (GSM-HR),RFC 5993,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC5993-2010,Core internet protocol standard,RFC 5993,https://www.rfc-editor.org/rfc/rfc5993.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 5994,Application of Ethernet Pseudowires to MPLS Transport Networks,RFC 5994,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC5994-2010,Core internet protocol standard,RFC 5994,https://www.rfc-editor.org/rfc/rfc5994.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 5995,Using POST to Add Members to Web Distributed Authoring and Versioning (WebDAV) Collections,RFC 5995,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC5995-2010,Core internet protocol standard,RFC 5995,https://www.rfc-editor.org/rfc/rfc5995.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 5996,Internet Key Exchange Protocol Version 2 (IKEv2),RFC 5996,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC5996-2010,Core internet protocol standard,RFC 5996,https://www.rfc-editor.org/rfc/rfc5996.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 5997,Use of Status-Server Packets in the Remote Authentication Dial In User Service (RADIUS) Protocol,RFC 5997,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC5997-2010,Core internet protocol standard,RFC 5997,https://www.rfc-editor.org/rfc/rfc5997.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 5998,An Extension for EAP-Only Authentication in IKEv2,RFC 5998,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC5998-2010,Core internet protocol standard,RFC 5998,https://www.rfc-editor.org/rfc/rfc5998.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 6001,Generalized MPLS (GMPLS) Protocol Extensions for Multi-Layer and Multi-Region Networks (MLN/MRN),RFC 6001,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC6001-2010,Core internet protocol standard,RFC 6001,https://www.rfc-editor.org/rfc/rfc6001.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 6002,Generalized MPLS (GMPLS) Data Channel Switching Capable (DCSC) and Channel Set Label Extensions,RFC 6002,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC6002-2010,Core internet protocol standard,RFC 6002,https://www.rfc-editor.org/rfc/rfc6002.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 6003,Ethernet Traffic Parameters,RFC 6003,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC6003-2010,Core internet protocol standard,RFC 6003,https://www.rfc-editor.org/rfc/rfc6003.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 6004,Generalized MPLS (GMPLS) Support for Metro Ethernet Forum and G.8011 Ethernet Service Switching,RFC 6004,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC6004-2010,Core internet protocol standard,RFC 6004,https://www.rfc-editor.org/rfc/rfc6004.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 6005,Generalized MPLS (GMPLS) Support for Metro Ethernet Forum and G.8011 User Network Interface (UNI),RFC 6005,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC6005-2010,Core internet protocol standard,RFC 6005,https://www.rfc-editor.org/rfc/rfc6005.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 6006,Extensions to the Path Computation Element Communication Protocol (PCEP) for Point-to-Multipoint Traffic Engineering Label Switched Paths,RFC 6006,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC6006-2010,Core internet protocol standard,RFC 6006,https://www.rfc-editor.org/rfc/rfc6006.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 6007,Use of the Synchronization VECtor (SVEC) List for Synchronized Dependent Path Computations,RFC 6007,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC6007-2010,Core internet protocol standard,RFC 6007,https://www.rfc-editor.org/rfc/rfc6007.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 6008,Authentication-Results Registration for Differentiating among Cryptographic Results,RFC 6008,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC6008-2010,Core internet protocol standard,RFC 6008,https://www.rfc-editor.org/rfc/rfc6008.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 6009,Sieve Email Filtering: Delivery Status Notifications and Deliver-By Extensions,RFC 6009,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC6009-2010,Core internet protocol standard,RFC 6009,https://www.rfc-editor.org/rfc/rfc6009.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 6010,Cryptographic Message Syntax (CMS) Content Constraints Extension,RFC 6010,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC6010-2010,Core internet protocol standard,RFC 6010,https://www.rfc-editor.org/rfc/rfc6010.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 6011,Session Initiation Protocol (SIP) User Agent Configuration,RFC 6011,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC6011-2010,Core internet protocol standard,RFC 6011,https://www.rfc-editor.org/rfc/rfc6011.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 6012,Datagram Transport Layer Security (DTLS) Transport Mapping for Syslog,RFC 6012,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC6012-2010,Core internet protocol standard,RFC 6012,https://www.rfc-editor.org/rfc/rfc6012.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 6013,TCP Cookie Transactions (TCPCT),RFC 6013,2011,2011,Information Technology,Internet Standards,DG-IETF-RFC6013-2011,Core internet protocol standard,RFC 6013,https://www.rfc-editor.org/rfc/rfc6013.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 6014,Cryptographic Algorithm Identifier Allocation for DNSSEC,RFC 6014,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC6014-2010,Core internet protocol standard,RFC 6014,https://www.rfc-editor.org/rfc/rfc6014.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 6015,RTP Payload Format for 1-D Interleaved Parity Forward Error Correction (FEC),RFC 6015,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC6015-2010,Core internet protocol standard,RFC 6015,https://www.rfc-editor.org/rfc/rfc6015.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 6016,Support for the Resource Reservation Protocol (RSVP) in Layer 3 VPNs,RFC 6016,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC6016-2010,Core internet protocol standard,RFC 6016,https://www.rfc-editor.org/rfc/rfc6016.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 6017,Electronic Data Interchange - Internet Integration (EDIINT) Features Header Field,RFC 6017,2010,2010,Information Technology,Internet Standards,DG-IETF-RFC6017-2010,Core internet protocol standard,RFC 6017,https://www.rfc-editor.org/rfc/rfc6017.html,IETF RFC Editor,
